date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:25:15	1354/1354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3334-54a%22	https://html.rovadex.com/html-creto/assets/img/advantages-dark-3.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-dark-3.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:15	105764/105764	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3339-19d24%22	https://html.rovadex.com/html-creto/assets/img/bg-dark-subscribe.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/bg-dark-subscribe.jpg	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:16	3964/3964	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3363-f7c%22	https://html.rovadex.com/html-creto/assets/img/effect-subscribe-img.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/effect-subscribe-img.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:16	152821/152821	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3338-254f5%22	https://html.rovadex.com/html-creto/assets/img/bg-dark-feedback.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/bg-dark-feedback.jpg	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:16	930/930	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3353-3a2%22	https://html.rovadex.com/html-creto/assets/img/dark-effect-img.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/dark-effect-img.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:17	227076/227076	---M--	200	added ('OK')	image/png	etag:%225e7e3353-37704%22	https://html.rovadex.com/html-creto/assets/img/dark-effect-bg.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/dark-effect-bg.png	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:17	252449/252449	---M--	200	added ('OK')	image/jpeg	etag:%225e7e334a-3da21%22	https://html.rovadex.com/html-creto/assets/img/dark-bg-banner.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/dark-bg-banner.jpg	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:18	2868/2868	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3352-b34%22	https://html.rovadex.com/html-creto/assets/img/dark-effect-banner.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/dark-effect-banner.svg	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:18	3538/3538	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3331-dd2%22	https://html.rovadex.com/html-creto/assets/img/advantages-1.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-1.svg	(from https://html.rovadex.com/html-creto/services.html)
19:25:18	229577/229577	---M--	200	added ('OK')	image/png	etag:%225e7e3361-380c9%22	https://html.rovadex.com/html-creto/assets/img/effect-bg-banner.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/effect-bg-banner.png	(from https://html.rovadex.com/html-creto/home-two.html)
19:25:19	5654/5654	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3331-1616%22	https://html.rovadex.com/html-creto/assets/img/advantages-2.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-2.svg	(from https://html.rovadex.com/html-creto/services.html)
19:25:20	1453/1453	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3331-5ad%22	https://html.rovadex.com/html-creto/assets/img/advantages-3.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-3.svg	(from https://html.rovadex.com/html-creto/services.html)
19:25:20	1354/1354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3332-54a%22	https://html.rovadex.com/html-creto/assets/img/advantages-4.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-4.svg	(from https://html.rovadex.com/html-creto/services.html)
19:25:21	31703/31703	---M--	200	added ('OK')	image/png	etag:%225e7e337f-7bd7%22	https://html.rovadex.com/html-creto/assets/img/prod-9.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-9.png	(from https://html.rovadex.com/html-creto/services.html)
19:25:21	24861/24861	---M--	200	added ('OK')	image/png	etag:%225e7e337a-611d%22	https://html.rovadex.com/html-creto/assets/img/prod-10.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-10.png	(from https://html.rovadex.com/html-creto/services.html)
19:25:23	26784/26784	---M--	200	added ('OK')	image/png	etag:%225e7e337b-68a0%22	https://html.rovadex.com/html-creto/assets/img/prod-11.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-11.png	(from https://html.rovadex.com/html-creto/services.html)
19:25:23	26260/26260	---M--	200	added ('OK')	image/png	etag:%225e7e337b-6694%22	https://html.rovadex.com/html-creto/assets/img/prod-12.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-12.png	(from https://html.rovadex.com/html-creto/services.html)
19:25:24	35743/35743	---MCZ	200	added ('OK')	text/css	etag:W/%225e7e3326-8b9f%22	https://html.rovadex.com/html-creto/assets/css/jquery-ui.css	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/css/jquery-ui.css	(from https://html.rovadex.com/html-creto/shop.html)
19:25:28	154150/154150	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3336-25a26%22	https://html.rovadex.com/html-creto/assets/img/banner-shop.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/banner-shop.jpg	(from https://html.rovadex.com/html-creto/shop.html)
19:25:29	29397/29397	---M--	200	added ('OK')	image/png	etag:%225e7e337a-72d5%22	https://html.rovadex.com/html-creto/assets/img/prod-1.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-1.png	(from https://html.rovadex.com/html-creto/shop.html)
19:25:29	21395/21395	---M--	200	added ('OK')	image/png	etag:%225e7e337c-5393%22	https://html.rovadex.com/html-creto/assets/img/prod-2.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-2.png	(from https://html.rovadex.com/html-creto/shop.html)
19:25:30	23150/23150	---M--	200	added ('OK')	image/png	etag:%225e7e337c-5a6e%22	https://html.rovadex.com/html-creto/assets/img/prod-3.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-3.png	(from https://html.rovadex.com/html-creto/shop.html)
19:25:30	30083/30083	---M--	200	added ('OK')	image/png	etag:%225e7e337d-7583%22	https://html.rovadex.com/html-creto/assets/img/prod-4.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-4.png	(from https://html.rovadex.com/html-creto/shop.html)
19:25:30	27921/27921	---M--	200	added ('OK')	image/png	etag:%225e7e337d-6d11%22	https://html.rovadex.com/html-creto/assets/img/prod-5.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-5.png	(from https://html.rovadex.com/html-creto/shop.html)
19:25:30	27181/27181	---M--	200	added ('OK')	image/png	etag:%225e7e337e-6a2d%22	https://html.rovadex.com/html-creto/assets/img/prod-6.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-6.png	(from https://html.rovadex.com/html-creto/shop.html)
19:25:31	32537/32537	---M--	200	added ('OK')	image/png	etag:%225e7e337e-7f19%22	https://html.rovadex.com/html-creto/assets/img/prod-7.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-7.png	(from https://html.rovadex.com/html-creto/shop.html)
19:25:31	33407/33407	---M--	200	added ('OK')	image/png	etag:%225e7e337f-827f%22	https://html.rovadex.com/html-creto/assets/img/prod-8.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/prod-8.png	(from https://html.rovadex.com/html-creto/shop.html)
19:25:32	452217/452217	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e7e338a-6e679%22	https://html.rovadex.com/html-creto/assets/js/jquery-ui.js	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/js/jquery-ui.js	(from https://html.rovadex.com/html-creto/shop.html)
19:25:33	17412/17412	---MCZ	200	added ('OK')	text/css	etag:W/%225e7e3327-4404%22	https://html.rovadex.com/html-creto/assets/css/jquery.fancybox.css	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/css/jquery.fancybox.css	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:33	105298/105298	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3367-19b52%22	https://html.rovadex.com/html-creto/assets/img/gal-1.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-1.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:33	64403/64403	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3368-fb93%22	https://html.rovadex.com/html-creto/assets/img/gal-2.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-2.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:34	68802/68802	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3368-10cc2%22	https://html.rovadex.com/html-creto/assets/img/gal-3.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-3.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:35	64673/64673	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3369-fca1%22	https://html.rovadex.com/html-creto/assets/img/gal-4.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-4.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:35	106860/106860	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3369-1a16c%22	https://html.rovadex.com/html-creto/assets/img/gal-5.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-5.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:37	50913/50913	---M--	200	added ('OK')	image/jpeg	etag:%225e7e336b-c6e1%22	https://html.rovadex.com/html-creto/assets/img/gal-7.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-7.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:37	138322/138322	---M--	200	added ('OK')	image/jpeg	etag:%225e7e336a-21c52%22	https://html.rovadex.com/html-creto/assets/img/gal-6.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-6.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:37	101559/101559	---M--	200	added ('OK')	image/jpeg	etag:%225e7e336b-18cb7%22	https://html.rovadex.com/html-creto/assets/img/gal-8.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-8.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:38	104894/104894	---M--	200	added ('OK')	image/jpeg	etag:%225e7e336c-199be%22	https://html.rovadex.com/html-creto/assets/img/gal-9.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/gal-9.jpg	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:38	91398/91398	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e7e3388-16506%22	https://html.rovadex.com/html-creto/assets/js/isotope.pkgd.js	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/js/isotope.pkgd.js	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:38	160667/160667	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e7e338a-2739b%22	https://html.rovadex.com/html-creto/assets/js/jquery.fancybox.js	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/js/jquery.fancybox.js	(from https://html.rovadex.com/html-creto/gallery.html)
19:25:38	47342/47342	---M--	200	added ('OK')	image/jpeg	etag:%225e7e332e-b8ee%22	https://html.rovadex.com/html-creto/assets/img/about-1.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/about-1.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:25:38	46269/46269	---M--	200	added ('OK')	image/jpeg	etag:%225e7e332e-b4bd%22	https://html.rovadex.com/html-creto/assets/img/about-2.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/about-2.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:25:39	3540/3540	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3332-dd4%22	https://html.rovadex.com/html-creto/assets/img/advantages-about-1.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-about-1.svg	(from https://html.rovadex.com/html-creto/about.html)
19:25:39	5656/5656	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3333-1618%22	https://html.rovadex.com/html-creto/assets/img/advantages-about-2.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-about-2.svg	(from https://html.rovadex.com/html-creto/about.html)
19:25:39	1453/1453	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3333-5ad%22	https://html.rovadex.com/html-creto/assets/img/advantages-about-3.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-about-3.svg	(from https://html.rovadex.com/html-creto/about.html)
19:25:39	1354/1354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3333-54a%22	https://html.rovadex.com/html-creto/assets/img/advantages-about-4.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/advantages-about-4.svg	(from https://html.rovadex.com/html-creto/about.html)
19:25:40	305605/305605	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3337-4a9c5%22	https://html.rovadex.com/html-creto/assets/img/bg-about-count.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/bg-about-count.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:25:40	3361/3361	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3361-d21%22	https://html.rovadex.com/html-creto/assets/img/effect-bg-about.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/effect-bg-about.svg	(from https://html.rovadex.com/html-creto/about.html)
19:25:40	72263/72263	---M--	200	added ('OK')	image/jpeg	etag:%225e7e332f-11a47%22	https://html.rovadex.com/html-creto/assets/img/about-team-1.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/about-team-1.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:25:41	82349/82349	---M--	200	added ('OK')	image/jpeg	etag:%225e7e332f-141ad%22	https://html.rovadex.com/html-creto/assets/img/about-team-2.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/about-team-2.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:25:41	111863/111863	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3330-1b4f7%22	https://html.rovadex.com/html-creto/assets/img/about-team-3.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/about-team-3.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:25:41	33445/33445	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3330-82a5%22	https://html.rovadex.com/html-creto/assets/img/about-team-4.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/about-team-4.jpg	(from https://html.rovadex.com/html-creto/about.html)
19:25:41	84074/84074	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3340-1486a%22	https://html.rovadex.com/html-creto/assets/img/blog-1.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/blog-1.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:25:42	101494/101494	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3340-18c76%22	https://html.rovadex.com/html-creto/assets/img/blog-2.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/blog-2.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:25:42	24788/24788	---M--	200	added ('OK')	image/jpeg	etag:%225e7e336f-60d4%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-1.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/insta-widget-1.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:25:43	31167/31167	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3370-79bf%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-2.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/insta-widget-2.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:25:43	38337/38337	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3370-95c1%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-3.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/insta-widget-3.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:25:43	34890/34890	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3371-884a%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-4.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/insta-widget-4.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:25:43	36832/36832	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3371-8fe0%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-5.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/insta-widget-5.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:25:44	34226/34226	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3372-85b2%22	https://html.rovadex.com/html-creto/assets/img/insta-widget-6.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/insta-widget-6.jpg	(from https://html.rovadex.com/html-creto/news.html)
19:25:44	237889/237889	---M--	200	added ('OK')	image/jpeg	etag:%225e7e333a-3a141%22	https://html.rovadex.com/html-creto/assets/img/bg-error.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/bg-error.jpg	(from https://html.rovadex.com/html-creto/404.html)
19:25:44	27311/27311	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3348-6aaf%22	https://html.rovadex.com/html-creto/assets/img/cont-img-1.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/cont-img-1.jpg	(from https://html.rovadex.com/html-creto/contacts.html)
19:25:45	3857/3857	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3347-f11%22	https://html.rovadex.com/html-creto/assets/img/cont-icon-1.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/cont-icon-1.svg	(from https://html.rovadex.com/html-creto/contacts.html)
19:25:45	1569/1569	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3347-621%22	https://html.rovadex.com/html-creto/assets/img/cont-icon-2.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/cont-icon-2.svg	(from https://html.rovadex.com/html-creto/contacts.html)
19:25:45	1679/1679	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7e3348-68f%22	https://html.rovadex.com/html-creto/assets/img/cont-icon-3.svg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/cont-icon-3.svg	(from https://html.rovadex.com/html-creto/contacts.html)
19:25:46	62194/62194	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3380-f2f2%22	https://html.rovadex.com/html-creto/assets/img/single-slider-1.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/single-slider-1.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:25:46	32780/32780	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3380-800c%22	https://html.rovadex.com/html-creto/assets/img/single-slider-2.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/single-slider-2.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:25:46	39579/39579	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3381-9a9b%22	https://html.rovadex.com/html-creto/assets/img/single-slider-3.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/single-slider-3.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:25:46	19164/19164	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3381-4adc%22	https://html.rovadex.com/html-creto/assets/img/single-slider-4.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/single-slider-4.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:25:47	8478/8478	---M--	200	added ('OK')	image/png	etag:%225e7e3386-211e%22	https://html.rovadex.com/html-creto/assets/img/testimonials-1.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/testimonials-1.png	(from https://html.rovadex.com/html-creto/single-shop.html)
19:25:47	187565/187565	---M--	200	added ('OK')	image/jpeg	etag:%225e7e3387-2dcad%22	https://html.rovadex.com/html-creto/assets/img/video-bg.jpg	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/video-bg.jpg	(from https://html.rovadex.com/html-creto/single-shop.html)
19:25:47	11864/11864	---M--	200	added ('OK')	image/png	etag:%225e7e3386-2e58%22	https://html.rovadex.com/html-creto/assets/img/testimonials-2.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/testimonials-2.png	(from https://html.rovadex.com/html-creto/single-shop.html)
19:25:48	6566/6566	---M--	200	added ('OK')	image/png	etag:%225e7e3335-19a6%22	https://html.rovadex.com/html-creto/assets/img/autor-img.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/autor-img.png	(from https://html.rovadex.com/html-creto/single-news.html)
19:25:49	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2014:25:51%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_444444_256x240.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/ui-icons_444444_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:25:50	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2014:25:51%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_555555_256x240.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/ui-icons_555555_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:25:50	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2014:25:52%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_ffffff_256x240.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/ui-icons_ffffff_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:25:50	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2014:25:52%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_777620_256x240.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/ui-icons_777620_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:25:51	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2014:25:52%20GMT	https://html.rovadex.com/html-creto/assets/img/ui-icons_cc0000_256x240.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/ui-icons_cc0000_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
19:25:51	6999/6999	---M--	200	added ('OK')	image/png	etag:%225e7e3387-1b57%22	https://html.rovadex.com/html-creto/assets/img/ui-icons_777777_256x240.png	C:/Users/hp/Desktop/CYCLE-%20ECOMMERCER/html.rovadex.com/html-creto/assets/img/ui-icons_777777_256x240.png	(from https://html.rovadex.com/html-creto/assets/css/jquery-ui.css)
